,標題,時間,作者,內文,留言作者,留言
330,[情報] 威卡time line出來了!!,Fri Jun 15 00:02:37 2018,ghost811203 (笑嘻嘻),"
搶頭香！

熱騰騰的time line在粉專公佈了

只是這個各種卡團……

還在禮拜五卡了八團想看的QQQ

已經沒假可以請了啦救命RRR

https://goo.gl/L2rNwr


話說偷問 有人行程也是要跑

瑪莉>脆弱>Nico>好樂團>宇宙人>黃玠的嗎哈哈哈


--
","['pool007', 'ghost811203', 'chen92105', 'std92121', 'ronnyvvang', 'a0335348', 'a0335348', 'greenruler', 'Amber14', 'dheart', 'WERGGC', 'ronnyvvang', 'nina430tw', 'peowe161', 'alunyu', 'ranie1017', 'ghost811203']","[': 禮拜五好多大咖', ': 嗯啊 要拼死請假了哈哈哈', ': 卡到爆嗚嗚', ':  為了萬青 第一次參加', ': 有哪幾個場地有人數限制 需要先排隊的？', ': 聽說大港的災情 已經做好瑪莉完直接等Hellonico的心理準', ': 備了', ': 跟原po一樣 只是我把nico和宇宙人的時間拿去吃飯XD', ': 我是宇宙人跟黃玠', ': 夜貓撞康士坦....已哭....', ': 拍謝撞老王....', ': 宜農撞獨裁者', ': 除了宇宙人其他沒意外都會看～～我也撞了六團超崩潰XDD', ': 我的day 3很痛苦啊，都卡的死死的', ': 星期五要期末考啊......崩潰', ': 誠心推薦禮拜五的台南後搖新秀 暖嶼', ': 暖嶼我去年在覺醒看到他們 立馬加入歌單了哈哈哈']"
331,[交易] 徵/熊寶貝樂團 6/30熊團補完計畫,Fri Jun 15 12:03:58 2018,ycycpan (土城修杰楷),"
徵 熊寶貝樂團 6/30熊團補完計畫 一張兩張皆可

有點久沒關注他們才發現居然要解散了QQ
是高中時的回憶啊啊啊啊
希望有手上有多票 或臨時有事沒辦法去的大大能把票讓給我
能再讓我回憶一次青春～

需要面交的話時間跟地點都可以再站內信討論
麻煩各位好心的大大了～


--
",['ycycpan'],[': 已徵得！謝謝大家～']
332,Hello Nico 《慢慢，而遠》06/15 台北場歌單,Sat Jun 16 00:32:07 2018,climbingfish (白魚),"
1.你是被抹去的那一段風景
2.變成一隻魚
3.荒蕪
4.哭泣的橄欖樹
5.接下來如何
6.光塵
7.陌生的房間陌生的下午
8.我們苦難的馬戲班
9.別等我回來
10.看不見？
11.親愛的自己
12.用靈魂交換肌膚之上
13.面向自己
14.花
15.辮子
安可
16.雀斑(盧凱彤)
17.出走
有錯歡迎指正

--
","['ruruuru', 'p10218', 'pineapple824', 'john0liang', 'oray914', 'adiharu', 'Yanagi5566', 'nunlove', 'mdf1235', 'ting131313', 'hideyoshiyo', 'ben82122306', 'ruruuru']","[': 推', ': 謝謝分享！', ': 雀斑超級療癒', ': 讚！', ': 推', ': 感謝分享', ': 謝謝分享', ': 推！！', ': 想請問一下時間大概多久呢 怕今天太晚結束沒車回家QQ', ': 整個演出大概兩小時喔！', ': 推~謝謝分享', ': 印象中有唱到辮子啊XD', ': 第15首應該是辮子 因為台中場跟台北場歌都一樣']"
333,Fw: [閒聊] 晚上有人要來去看 Hello Nico 嗎？,Sat Jun 16 15:06:12 2018,john0liang (約翰想變強),"
","['choussu', 'Yanagi5566', 'bitter5566', 'pool007', 'lyukuo', 'jerry1757', 'guahguah', 'qaz316949704', 'lord82828', 'splendd', 'ruruuru']","[': 我會去～', ': 純推不下', ': 我也很喜歡荒蕪~', ': 推', ': 推', ': 我～～～～', ': 推', ': 推', ': 推', ': 推', ': 推']"
334,"[情報] 10/13,14遊牧森林音樂祭",Sat Jun 16 17:09:45 2018,jo850346 (Jo),"https://goo.gl/9nZ2QP
【大風吹，吹著誰？】

#草東沒有派對 演出決定

如果你和小編一樣，曾因草東沒有門票而痛搥心肝，今年十月，你一定不能錯過Nomad游牧
森林音樂祭，一起體驗萬人合唱大風吹的感動！

6/30 超級早鳥票於全台六間實體店面發售
7/01 開放全部實體店面售票
7/20 開放網路平台銷售

細節近日公佈，敬請鎖定本專頁通知。

（哭啊，喊吶，叫你媽媽帶你去買門票啊！）

_

游牧森林音樂祭
游牧音楽フェスタ
━━━━━━━━━━
日期：2018/10/13-14
地點：南投國立暨南國際大學


━━━━━━━━━━
門票開賣倒數計時，錯過再等二年

票券尚未正式開賣！請開啟專頁通知掌握最新消息
如有任何疑問請私訊

游牧森林音樂祭

全台六間6/30搶先24H售票地點

【北區】
光景 Scene Homeware
Astar coffee house

【中區】
The Factory- Mojocoffee
Coffee Stopover

【南區】
原印臺南 IMIN Tainan
Paripari apt.
* 6/30 超級早鳥票發售時間，請參考各店點營業時間。

--
","['orangehsi', 'ashianQQ', 'bluexox', 'jeudionemore']","[': 推，但販賣早鳥票時間根本在威卡啊啊啊，覺得殘念', ': 感覺就是刻意的，分散一些人潮', ': 沒去威卡的人表示欣慰', ': 嗚嗚嗚想買票']"
335,[交易] 售  6/20金曲國際音樂節 1張,Sat Jun 16 17:37:42 2018,elton5487 (阿良),"
-------------------------------溫馨小提醒---------------------------------
                   發文前請詳閱公開板規並遵守法律規範
                      標題分類後請加上 徵/售/換/贈
              完成交易後也請修改標題為 已徵/售出/已換/已贈
 例：[交易] 售/2375EP -完成交易後-> [交易] 售出/2375EP
-------------------------以上文字可用ctrl+y刪除---------------------------


1.徵/售/換/贈：售


2.交易項目：6/20 金曲國際音樂節演唱會門票 1張 在台北的Neo studio


3.交易價格：530（原價含郵寄掛號費）


4.交易時間：站內信先搶先贏


5.交易地點：郵局掛號寄出


6.備註：不小心多搶了一張  序號是120號  當天有桑布伊 李英宏 柯智棠還有草東

--
",['lord82828'],[': 私']
336,[交易] 售 Hello Nico 6/23 高雄場一張,Sat Jun 16 19:10:08 2018,rchordla (rchordla),"

1.徵/售/換/贈：售


2.交易項目：Hello Nico 6/23高雄場一張


3.交易價格：600/張


4.交易時間：6/23前


5.交易地點：郵寄掛號/面交  站內信討論


6.備註：朋友有事不能去了，故轉售雙人套票其中一張

--
","['ashianQQ', 'ruruuru']","[': 藝文票券轉售版有人徵', ': 推 專場真的是眼睛耳朵的饗宴']"
337,Fw: [公告] PttLogo大賽 投票賺P幣 (歡迎轉錄),Sat Jun 16 21:50:32 2018,mco520 (麥田),"
","['adiharu', 'Yanagi5566']","[': 6和40好難選 99是阿榮嗎…', ': 恐怖美學']"
338,[分享] 你是哪隻魚?,Sun Jun 17 01:09:14 2018,Justin0610 (斯先生),"
P!SCO-清澈的湖水中有魚
https://www.youtube.com/watch?v=VMYidjgZA1M

莫宰羊 ft. 春艷 chunyan - 魚(REMIX)
https://www.youtube.com/watch?v=S5PHZmLJ_sU&index=27&list=RDMJMfU2Od2T8

季欣霈-燈籠魚 / Apay-Anglerfish
https://www.youtube.com/watch?v=9Ltd93YTOo0

Trout Fresh/呂士軒 - 新鮮鱒魚
https://www.youtube.com/watch?v=rYjRwDrm4h0

馬訓/韓森【茶魚飯後/Local Tea】feat.阿琺
https://www.youtube.com/watch?v=tkzWpbjfEnQ

盧廣仲 Crowd Lu 【快魚仔】
https://www.youtube.com/watch?v=FG0JZp9LX9g

盧廣仲 Crowd Lu 【魚仔】
https://www.youtube.com/watch?v=ybfWYpYhTQQ

安妮朵拉-魚說
https://www.youtube.com/watch?v=MlZyXXF_ajs

黃玠瑋｜人魚
https://www.youtube.com/watch?v=n9xB8VTM8KQ

白目樂隊 The White Eyes-深海魚
https://www.youtube.com/watch?v=JfW31y27rOg

瑪莉咬凱利 Mary Bites Kerry-美人魚

怕胖團 PA PUN BAND 《 魚 》
https://www.youtube.com/watch?v=Dnz-BTz9eDU

魏如萱 小魚 (little fish)
https://www.youtube.com/watch?v=XlOwnGWTR_M

Hello Nico - 變成一隻魚
https://www.youtube.com/watch?v=7cecazxEg9I

陳綺貞 - 魚 (HQ)
https://www.youtube.com/watch?v=JPmd8X7m9Ow

小紅帽SILHUNGMO - 失魂魚
https://www.youtube.com/watch?v=2IhMaaD0d0g

原子邦妮-人魚
https://www.youtube.com/watch?v=1n8DQespS0Y

女孩與機器人The Girl and The Robots【魚】
https://www.youtube.com/watch?v=lDlp5MTHH10

ZENBØ - 魚仔 FISH REMIX
https://www.youtube.com/watch?v=nR0AM7zBvQw

--
┌──陪妳躲  妳愛玩的捉迷藏───────幫妳買  妳愛喝的綠茶半糖─────┐
 ▇█▇ ˍˍˍ ▃    ◤ˍˍ
  一個人仔細想想　後半生的傷　     ◣█  █ˍ█▄─▄▇█▇ █ █▏ 0610
  棲息在孤獨夢鄉　寂寞地歌唱 ▇▇▇ ▇▇
 等待　妳把我拉向　我愛妳的慌　  m3m3ρ
└──────────────────看到　黯淡的光芒　奔向那希望─────┘

--
","['adiharu', 'unspark', 'nicholase', 'ghost811203', 'kmwoman', 'kousuke0918', 'ica6131', 'k300plus', 'john0liang', 'ismydear', 'ywan', 'bigbang1127', 'vic9503', 'Xuan0313', 'SUJO', 'neverrealize', 'judy352136', 'graffitiblue', 'sclbtlove', 'cc220', 'susukkk', 'LSWP', 'simoncat224', 'Yanagi5566', 'ruruuru', 'iampanchan']","[': 玠瑋!', ': 玠瑋的人魚還是舊版比較討我歡心><', ': 綺貞！！', ': 怕胖的魚！', ': 喔我是一隻魚～～我不能夠喜歡你～～', ': 絕對是怕胖的魚！', ': 還有雀斑的小美人魚！', ': 也是想到雀斑小美人魚XD', ': 整理給推！', ': 沾到黑油的肉鯽仔', ': 喔需要你～我是一隻魚～～（來亂的）', ': 推莫宰羊的魚～～', ': 再推simon 的 fish gang', ': 怕胖的魚+1', ': 深海魚～', ': 怕胖魚', ': 整理推', ': 拍謝少年的虱目魚', ': 莫宰羊的魚', ': 推莫宰羊 呂士軒 怕胖', ': 怕胖魚～', ': 推', ': 莫宰羊', ': 你漏了店小二的魚', ': 變成一隻魚', ': 綺貞魚！！']"
339,[徵求] 威卡五六兩日室友,Sun Jun 17 11:38:05 2018,ghost811203 (笑嘻嘻),"
之前買威卡票的時候一口氣訂好了票券跟住宿

後來有朋友要一起去，但是是男生XD


所以想徵求不知道有沒有已經買好威卡票、但還沒找到住宿的女生朋友~~

目前訂到的住宿是Airbnb上的雙人房，

地點離會場大概15分鐘步程，兩人兩晚共約2240（分攤下來一個人1120）

如果有想要先了解房間細節或生活習慣合不合的也可以先站內詢問哦，畢竟要一起睡兩晚
哈哈哈

原PO女生/25y/桃園工作高雄人

先大概說一下行程：我五下午就會高鐵先下去了，放好行李立刻衝去看先知瑪莉，

接下來五六兩天也都會蠻晚回房間（而且應該會有酒味，介意者可以先passXD）

謝謝大家~

--
",['starseedsaka'],[': 已站內喔 ～～><']
340,[交易] 急售/今晚DSPS高雄場w/homecomeings,Sun Jun 17 13:13:02 2018,oooo400 (瓜子),"
-------------------------------溫馨小提醒---------------------------------
                   發文前請詳閱公開板規並遵守法律規範
                      標題分類後請加上 徵/售/換/贈
              完成交易後也請修改標題為 已徵/售出/已換/已贈
 例：[交易] 售/2375EP -完成交易後-> [交易] 售出/2375EP



1.徵/售/換/贈：售

2.交易項目：
6/17 [Nice bro bro高雄場]
DSPS w/ homecomings

3.交易價格：
500

4.交易時間：
6/17 今天晚上19:30

5.交易地點：
駁二warehouse

6.備註：
有朋友無法前往，售四人套票一張啊啊～～～～

--
",[],[]
341,[心得] Hello Nico《慢慢，而遠》巡演 台中場,Sun Jun 17 15:30:07 2018,john0liang (約翰想變強),"
最近愈來愈懶惰。

想要晚點過去排隊，卻又想要在中間靠前的位置看表演。

想要記錄看表演的當下，卻又覺得帶單眼相機很麻煩，看到手機拍出來的又不滿意。

很早就問板友有沒有人去排隊，六點的時候現在只有兩三個人排隊。

我卻依然懶惰，一直拖到六點四十五分之後才出門。

到了先去櫃台寄票給板友，詢問 Legacy 的會員生日禮怎麼兌換票券。

這邊再提醒一次，看 Legacy 主辦的表演可以集章，集滿四個章可以換會員卡。

會員生日當月，可以選一場表演免費看！

https://goo.gl/yDxR2t

我也不知道，為何近幾年來完全沒聽過 Legacy 宣傳這件事。

都搞定了之後，趕快投靠好心的另一位板友讓我跟著他一起排隊，真的超感謝他！



我之前沒有看過 Hello Nico 的專場。

一直都有聽聞一種奇怪的說法，「聽過專場之後，我覺得還是聽音源比較好。」。

自己實際看過後覺得，詹宇庭部份演出根本是故意的啊，這不就是現場演出有趣之處嗎？

我就是來要看她表演的！

題外話，詹宇庭的這張照片好美！

https://i.imgur.com/NAOcJ4o.jpg

開場之前就看到是有放下布幕的，就在想應該有什麼特別的安排。

果其不然，今天的燈光與 VJ 的視覺超棒的！

「Hello Nico」搭上一瞬之間的畫面，都美得可以下載當作桌布。

https://i.imgur.com/jDpD3K3.jpg

https://i.imgur.com/GnOhoma.jpg

https://i.imgur.com/iG7c8uX.jpg

https://i.imgur.com/u3f3qbF.jpg

intro 詹宇庭的舞台表演也是超棒的！

http://youtu.be/mtArkSbL4dw

https://i.imgur.com/3C8G4O3.jpg

https://i.imgur.com/m4zNpXR.jpg

Hello Nico 的所有歌曲裡面，我最喜歡的就是「荒蕪」！

我真的覺得她是故意那樣演出這首歌，搭配上鮮艷的紅。

https://i.imgur.com/b3leQ8z.jpg

https://i.imgur.com/jM47iJk.jpg

https://i.imgur.com/cn7msHDg.jpg

https://i.imgur.com/EiJdZLs.jpg

https://i.imgur.com/e0fi5z4.jpg

https://i.imgur.com/uF8SXH3g.jpg

https://i.imgur.com/OshlziL.jpg

https://i.imgur.com/pspdUom.jpg

https://i.imgur.com/8CsgMc7.jpg

https://i.imgur.com/9OjhZe0.jpg




回到看表演本身，

在看表演的過程裡，我幾乎都跟著音樂的節奏晃動的身體。

不過，看了看前後左右的大家，除了左邊的一位觀眾跟我有著差不多的行為之外。

其他人都好安靜啊，讓我不時的覺得自己好像很不合時宜。

不過，我還是依然故我就是。如果影響到你了，在此跟您說聲對不起。



今天的演出，每位團員都有至少一段的 Talking 。

跟大家的日常相關的，我想最值得分享的就是關於吸管這件事了。

如果要我來說的話，「遠離手搖杯，存錢看表演。」，無疑是身為樂迷的我們的最佳解！



李詠恩說了《光塵》是寫給詹宇庭的歌。

陳信伯說了《親愛的自己》歌詞創作的想法，對十年前與十年後的自己對話？

關惠中提到了自己的疾病。

詹宇庭說了最多，關於慢慢是怎樣的...。

很多事情不是努力就可以達成的，要大家用享受的方式。



安可的時候，

詹宇庭說他第一次唱花的時候，很想拿給大家唱，卻又有點害怕。

問我們真的會跟著唱嗎？大家都說會！

後來大家一起喊著再一次，於是就有了這一小段大合唱。

http://youtu.be/E1hN5VaLdYU

然後，現場大合唱完就接著唱了《出走》。

聽說，每一次 Hello Nico 的現場最後一首總是《出走》。

嘿，下次一起看表演吧！



《出走》

街聲的歌曲連結：https://goo.gl/f7jE8Z

作曲：詹宇庭
作詞：詹宇庭
編曲：Hello Nico


收錄於 《浮游城市》


嘿 是什麼感覺 似乎我不該還在這邊
嘿 說得對 我想起有些事必須完結

世界太快 壞得太快
我追不上 追不上它給的夢
夢是什麼 管他是什麼
我不需要做夢 只管一直走

受夠這混亂無聊的氣味
在錯覺之中離開
我有了知覺 開始我有了知覺
來一場勇敢的冒險
誰知道有沒有新的世界 我們走吧 我們走吧

嘿 是這樣嗎 習慣是為了讓自己更安全
嘿 受夠了啊 危險的是不敢面對失去呀

世界太壞 壞得太快
我看不到 看不到真實面容
最快樂的是 從虛假中醒來
城市噩夢 要快點離開

看看這可愛荒唐的世界
他們嘲笑我無知而愚昧
他們說有天你會瞭解
我知道我自己是誰
也許沒有人因我而改變 但我改變 我的世界

世界太快 壞得太快 世界太壞 好得太壞
世界太快 壞得太快 世界太壞

受夠這混亂無聊的氣味
在錯覺之中離開
我有了知覺 開始我有了知覺
來一場勇敢的冒險
去實現不敢實現的想法 我們走吧 我們走吧
我知道我自己是誰
也許沒有人因我而改變 但我改變 我的世界

--
如果你喜歡這篇文章。
歡迎到這些地方看看看看，我對喜歡過的每項事物寫下的記錄。

羨慕你們作著彩色的夢
https://www.facebook.com/j0hr125


--
","['jeudionemore', 'jeudionemore', 'ruruuru', 'john0liang', 'v870415', 'v870415', 'v870415', 'wqe4r3sdf', 'Raye611084', 'lyukuo', 'blacksword08', 'john0liang']","[': 推心得 覺得最後的出走很棒~~', ': 有機會一起聽啦我跟朋友跳得很開心哈哈XD', ': 昨天聽完專場之後，再聽音源都覺得超級不滿足XD', ': 你們昨天怎麼不來相認。嗚嗚。QQ', ': 推 白T大叔是你嗎XD', ': 附上一張昨天拍的照片裡最符合主唱情境的一張', ': https://i.imgur.com/XutBzKX.jpg', ': 聽花我會甩頭 哈哈', ': 昨天是聽nico以來我最喜歡的一次現場～很滿足', ':  https://i.imgur.com/fwjW9qS.jpg', ': 想跟宇庭一起跳舞但跟旁邊塞住哈哈', ': 大家都不太跳。 QQ']"
342,[閒聊] 關於 Line群 分支！（覺醒中、中部聊天中）,Sun Jun 17 16:24:39 2018,john0liang (約翰想變強),"
https://line.me/R/ti/g/r5BgRVoGZn

覺醒中

這邊是因為之前板上有篇文章，想找一起看威卡的朋友。

裡面推文一堆人推+1。

我就想說創一個臨時的覺醒中群組好了。

於是它就誕生了。



https://line.me/R/ti/g/XD56UW-XCb

中部聊天中

這邊是我自己覺得看表演太孤單，

那天想要去看表演卻找不到板友一起看。

基於，孤單、寂寞、覺得冷所以創的。



499之亂應該會持續維持下去，大家不介意的話也可以依照你的需求先加入囉。

其他通訊軟體的群組也是有持續有在經營的，大家也可以加入唷，請找置項文章。

大概是這樣，預祝大家端午節快樂。

--
","['std92121', 'yuyu4092', 'gogonostop']","[': 感謝,都加了', ': 有中部分支 北東南的什麼時候開XDD', ': 進不去QQ']"
