,標題,時間,作者,內文,留言作者,留言
55,[五月] 表演情報 & 置底閒聊區,Sat Apr 23 15:57:22 2016,Yanagi5566 (奶姬56),"
            燥熱的五月~ 就是要帶著煩悶的天氣去live house解脫啊啊啊!!!!
           耶~ 這個板也要一個月了唉~ 然後啊我好想找另一個版主幫忙我嗚嗚
                 來聊天吧 然後記得參加五月份的徵文比賽喔>///<



音樂節/音樂祭
4/30~5/1 綠毯音樂節
https://goo.gl/QXFxcl

-

5/1 解放音樂節
https://goo.gl/IA7otS

-

5/3 草地音樂節-朝漾，野餐趣
https://goo.gl/CLZUiv

-

5/7 南區熱門音樂祭
https://goo.gl/2NricR

-

5/14衝突年代音樂節
http://0rz.tw/A1hu0

-

5/28.29 發條音樂節
https://goo.gl/mqgtbU
售票演出
01
POPCORN CREW 25週年 PARTY

場館  永豐 Legacy Taipei 音樂展演空間
時間 2016/05/01(日) 19:00

-

根管治療之資本家解放派對

場館  PIPE Live Music
時間 2016/05/01(日) 19:00

-

23號半《到處都是庫巴的嘍囉》專輯巡演

場館  Forro Cafe 呼嚕咖啡
時間 2016/05/01(日) 20:00

-

Oli杭士琁&Band 琁律同樂會

場館  河岸留言 音樂藝文咖啡
時間 2016/05/01(日) 20:00



02
【Legacy mini @ amba】Children in Love 新專輯發行巡迴台北站

場館  Legacy mini @amba
時間 2016/05/02(一) 19:00


03
Summer Breezin'【奇幻樂園之旅】/ 嬃Jazz Trio ft. 范荷婷

場館  河岸留言 音樂藝文咖啡
時間 2016/05/03(二) 21:00

04
5.4 (三) 1976 20歲生日趴

場館  海邊的卡夫卡
時間 2016/05/04(三) 20:00


05
The Next Big Thing 大團誕生（開發場3）

場館  永豐 Legacy Taipei 音樂展演空間
時間 2016/05/05(四) 20:00

-

CluTch 離合器 / Looking Grace 看啊！葛瑞絲      

場館  河岸留言 音樂藝文咖啡
時間 2016/05/05(四) 21:00


06
台大藝術季「ART2D2：臆想未來製造所」    

場館  台灣大學
時間 2016/05/06(五) 18:35

-

陳妍元@台北時裝音樂季   

場館  Space ohhmyStyle
時間 2016/05/06(五) 19:00

-

23號半《到處都是庫巴的嘍囉》專輯巡演 。高雄場

場館  In Our Time
時間 2016/05/06(五) 19:30

-

胖虎2016最新單曲《FACELIFE》巡迴演唱開跑-台中場

場館  Legacy Taichung 台中音樂傳記
時間 2016/05/06(五) 20:00

-

先知瑪莉《梅雨季》台北 2016     

場館  永豐 Legacy Taipei 音樂展演空間
時間 2016/05/06(五) 20:30

-

Dizparity ＸShao Hao邵豪 /HandS Up Band 分享器樂團

場館  河岸留言 音樂藝文咖啡
時間 2016/05/06(五) 21:00


07
陳惠婷 被遺忘的烏托邦

場館  In Our Time
時間 2016/05/07(六) 19:00

-

STRAIGHT OUTTA TAIPEI 衝出台北 - 台北場

場館  PIPE Live Music
時間 2016/05/07(六) 19:00

-

陳妍元+台北時裝音樂季

場館  Space ohhmyStyle
時間 2016/05/07(六) 19:00

-

巨大的轟鳴《老子有的是時間》發片演唱會高雄場

場館  The Mercury 水星酒館
時間 2016/05/07(六) 19:30

-

P!SCO-6-BEING P!SCO TOUR(高雄場)

場館  Paramount Bar 百樂門酒館
時間 2016/05/07(六) 19:30

-

胖虎2016最新單曲《FACELIFE》巡迴演唱 桃園場

場館  ThERE CAFE ＆ LIVE HOUSE
時間 2016/05/07(六) 19:30

-

魏嘉瑩 Arrow Wei【啟程-是什麼奪走太陽】

場館  Forro Cafe 呼嚕咖啡
時間 2016/05/07(六) 20:00

-

The Next Big Thing 大團誕生（台中場）

場館  Legacy Taichung 台中音樂傳記
時間 2016/05/07(六) 20:00

-

我們唱著彼此的歌—鄭宜農 Ｘ 謝震廷

場館  小地方展演空間
時間 2016/05/07(六) 20:00

-

原味醞釀

場館  河岸留言 音樂藝文咖啡
時間 2016/05/07(六) 21:00

-

Jack Conqueroo 狼人傑克 莫名其妙的藍調現場 w/ 黑色收音機派對

場館  TCRC
時間 2016/05/07(六) 21:00


08
巨大的轟鳴《老子有的是時間》發片演唱高雄場（加場）

場館  The Mercury 水星酒館
時間 2016/05/08(日) 19:00

-

Hippocampus 海馬 迴/HornyEarth 放蕩地球

場館  河岸留言 音樂藝文咖啡
時間 2016/05/08(日) 21:00


11
【Legacy mini @ amba】何瑞康 給我說個故事吧

場館  Legacy mini @amba
時間 2016/05/11(三) 20:00

-

Mobydick 莫比迪克樂團 / 既然來了

場館  河岸留言 音樂藝文咖啡
時間 2016/05/11(三) 21:00


12
畢業了，然後呢？搖滾青春演唱會-台北場

場館  永豐 Legacy Taipei 音樂展演空間
時間 2016/05/12(四) 20:00


13
What Party 花派對

場館  CORNER HOUSE
時間 2016/05/13(五) 18:00

-

Band of Gypsys

場館 knave
時間 2016/05/13(五) 19:00

-

六樓@台北時裝音樂季

場館  Space ohhmyStyle
時間 2016/05/13(五) 19:00

-

問樂團Guess What－我們的時代

場館  In Our Time
時間 2016/05/13(五) 19:30

-

春遊。森林ㄌㄜ、園 & 二本貓

場館  ThERE CAFE ＆ LIVE HOUSE
時間 2016/05/13(五) 20:00

-

董舜文&Freiends

場館  河岸留言 音樂藝文咖啡
時間 2016/05/13(五) 21:30


14
六樓+台北時裝音樂季

場館  Space ohhmyStyle
時間 2016/05/14(六) 19:00

-

No Fear presents TGS LIVE 2016 –TAIPEI- Supported by @JAM

場館  THE WALL公館
時間 2016/05/14(六) 19:30

-

Legacy台中「喊聲搖滾」-先知瑪莉《梅雨季》2016 最終場

場館  Legacy Taichung 台中音樂傳記
時間 2016/05/14(六) 20:00

-

胖虎2016最新單曲《FACELIFE》巡迴－高雄場

場館  Paramount Bar 百樂門酒館
時間 2016/05/14(六) 20:00

-

陳惠婷 被遺忘的烏托邦

場館  Forro Cafe 呼嚕咖啡
時間 2016/05/14(六) 20:00

-

5.14 (六) 林瑪黛 #Hope POPO/需要一個家

場館  海邊的卡夫卡
時間 2016/05/14(六) 20:00

-

青田音樂

場館  河岸留言 音樂藝文咖啡
時間 2016/05/14(六) 21:00


15
2016海邊的孩子演唱會

場館 離線咖啡 Offline Cafe
時間 2016/05/15(日) 13:00

-

「Phew in taiwan」

場館  小地方展演空間
時間 2016/05/15(日) 19:30

-

黑孩子/孩在搖滾

場館  河岸留言 音樂藝文咖啡
時間 2016/05/15(日) 21:00


19
Doodle Endless Dreamless Tour

場館  Paramount Bar 百樂門酒館
時間 2016/05/19(四) 20:00


20
瑪啡因@台北時裝音樂季

場館  Space ohhmyStyle
時間 2016/05/20(五) 19:00

-

【Legacy mini @ amba】THAT’S MY SHHH…

場館  Legacy mini @amba
時間 2016/05/20(五) 20:00

-

宋楚琳520我愛你生日趴

場館  河岸留言 音樂藝文咖啡
時間 2016/05/20(五) 20:00

-

Doodle Endless Dreamless Tour @ TCRC w/ Kill My 27 (JP)

場館  TCRC
時間 2016/05/20(五) 21:00


21
瑪啡因+台北時裝音樂季

場館  Space ohhmyStyle
時間 2016/05/21(六) 19:00

-

陳惠婷 被遺忘的烏托邦

場館  ThERE CAFE ＆ LIVE HOUSE
時間 2016/05/21(六) 20:00

-

Doodle Endless Dreamless Tour

場館  小地方展演空間
時間 2016/05/21(六) 20:00

-

CustoMood <深海動物園 台南 專場> w/ 我夢見長頸鹿對我說

場館  TCRC
時間 2016/05/21(六) 21:00


22
畢業了，然後呢？搖滾青春演唱會-台中場

場館  Legacy Taichung 台中音樂傳記
時間 2016/05/22(日) 20:00


27
小老鷹@台北時裝音樂季

場館  Space ohhmyStyle
時間 2016/05/27(五) 19:00


28
小老鷹+台北時裝音樂季

場館  Space ohhmyStyle
時間 2016/05/28(六) 19:00

-

Legacy台中「喊聲搖滾」-血肉宮：建宮蓋廟

場館  Legacy Taichung 台中音樂傳記
時間 2016/05/28(六) 20:00

-

5.28 (六) 謝至平 「未來擦身而過，我不敢回頭」

場館  海邊的卡夫卡
時間 2016/05/28(六) 20:00

-

< 勸世絕代雙嬌 > 勸世寶貝 喵喵 Trance Baby Meow & 勸世美少女    

場館  TCRC
時間 2016/05/28(六) 21:00


29
< 公路17 南部小巡迴 > 週末的仙度瑞拉,The Sackgasse      

場館  TCRC
時間 2016/05/29(日) 16:00

-

八十八顆芭樂籽 最新專輯 ""龐克佛洛伊德"" 發片演唱會！

場館  永豐 Legacy Taipei 音樂展演空間
時間 2016/05/29(日) 19:00

-

《海島聲事》勞動服務 首張專輯全台巡迴-台中場   

場館  Legacy Taichung 台中音樂傳記
時間 2016/05/29(日) 19:30


31
【2016 Ibanez x Paul Waggoner 電吉他講習會】

場館  河岸留言 西門紅樓展演館
時間 2016/05/31(二) 19:00

--
http://i.imgur.com/QjttQl5.jpg

Today Is A Beautiful Day


--
","['holishing', 'blueskymaple', 'chichi077', 'a102203028', 'yaGaga', 'MollyChen', 'MollyChen', 'MetalChao', 'cloudylove', 'december1952', 'december1952', 'rrr518', 'Yanagi5566', 'aagguuii', 'mibwithray', 'nikee', 'Yanagi5566', 'Dreamkids', 'Yanagi5566', 'Yanagi5566', 'yaGaga', 'tk930732', 'holishing', 'jin27332', 'rrr518', 'rrr518', 'Yanagi5566']","[': 頭推～', ': 推ㄦ', ': 推~~', ': 5/1還有中央的解放音樂節跟搖滾運動大會', ': 5/1想看董事長跟1976 已哭', ': 補一下中央解放音樂節樂團名單:馬克白，暴君，廖文強，', ': LYRA，1976，三十萬年老虎鉗', ': 推', ': 5/28.29 發條音樂節', ': 5/7在高雄駁二有南區熱門音樂祭', ': 有槍擊潑辣、hello nico等樂團', ': 推推', ': 謝謝已加入ˊˇˋ', ': 必須推', ': 爽啦今天東海', ': 5/14衝突年代音樂節  http://0rz.tw/A1hu0', ': 謝謝增加囉~', ': 進版畫面沒有農武.........(農村武裝青年', ': 好啦等我開電腦補上去xD', ': 還有人要新增什麼嗎030', ': 四分衛～～～XD', ': 謝震廷 阿超 脆弱少女組~~~', ': ▄▅▆▇█建宮蓋廟█▇▆▅▄ ?????????????', ': 銀巴士 聲子蟲 晨曦光廊             (話說郁可唯是?XD)', ': 郁可唯是歌手 唱""指望""的那個', ': 不把綺貞老師放進去ㄇ 嗚嗚', "": o'_'o""]"
56,[情報] 東海大學草地音樂節,Sat Apr 23 22:48:39 2016,mibwithray (東別沒有派對),"
▲表演團體

■ 4/30 星期六 Day1

【主舞台】
13:00 - 14:30 好好笑女孩Comedy Girls
14:30 - 15:30 邵族杜咪公主文化藝術表演團隊
17:00 - 17:30 T.H.E樂團
17:30 - 18:00 醬料大師 徐培祐
18:00 - 18:30 吳汶芳
20:45 - 21:30 原子邦尼
18:30 - 19:00 ROXYGEN
19:00 - 20:00 自由權威
20:00 - 20:45 TRASH
【副舞台】
 14:00 - 21:00 日光蘇打 DJ Show



■ 5/1 星期日 Day2

【主舞台】
13:30 - 14:30 金大為
14:30 - 15:30 南藝班芝花劇團
17:00 - 17:30 羅莎莎
17:30 - 18:00 醉狗Drunk Dogs
18:00 - 18:30 荒謬大師
18:30 - 19:15 脆樂團
19:15 - 20:00 陳乃榮
20:00 - 20:45 米星星
20:45 - 21:30 PIA
【副舞台】
14:00 - 14:30東海大學魔術社
15:00 - 16:00 三麥樂團
16:00 - 19:00 台灣體育學院熱音社

▲綠‧市集
▲綠毯尋蛋季
▲HELLO公仔展
偷偷說可能有我的作品嘻嘻
▲藝術工作坊

■4/26 什麼是文創?
■5/03 文化物聯網

https://goo.gl/c2nZbn

--
 標題  [問卦] 東別是有什麼好逛的                                              
→ s8740520: 128哪間06/06 00:39
→ s8740520: 推文沒有東海 5樓吃洨06/06 00:39
推 dodoorca: 蓋06/06 00:40
推 KEKEKUO: 你要不要來隔壁看看，有東別了還嫌06/06 00:40
推 theusedno23: 好吃06/06 00:40

--
","['s8740520', 's8740520', 'dodoorca', 'KEKEKUO', 'theusedno23', 'blueskymaple', 'mibwithray', 'rrr518', 'Yanagi5566']","[': 128哪間', ': 推文沒有東海 5樓吃洨', ': 蓋', ': 你要不要來隔壁看看，有東別了還嫌', ': 好吃', ': 推東別作品(?)', ': 藍藍來東海><', ': 我愛汶方!!!!', ': 3r來東海                                    脫褲子']"
57,[問題] 綺貞,Mon Apr 25 02:40:44 2016,rrr518 (理沙),"
綺貞很多創作

而且他很多創作都跟市面上的音樂類型不太一樣

這樣算不算非主流呀?



https://www.youtube.com/watch?v=0542KPyo1oY

介紹大家 THE VERSE - 52赫茲

很好聽唷 ><

--
","['Yanagi5566', 'Yanagi5566', 'rrr518', 'a102203028', 'a102203028', 'rrr518', 'mibwithray']","[': 算吧xD', ': 對了 華山要有展了 我要跟沐月去看ˊˇˋ', ': 已羨慕QAQ', ': 應該算吧', ': 她幾乎不在電視上出現的', ': 好久沒看到他了 QAQ', ': 來台北看展覽啊']"
58,[情報] 草地音樂節-朝漾，野餐趣,Mon Apr 25 10:50:03 2016,Yanagi5566 (奶姬56),"
想在期中考後放鬆一下嗎？

你想在草皮上悠哉的聽音樂嗎？

你想在草皮上跟著朋友一起野餐嗎？

你想在草地上買到喜歡的小物嗎？

我們一起野餐趣吧！

草地音樂會
時間：5/3 15:20-18:30
地點：設計禮堂前草皮
藝人：洪安妮、核桃KurumiQ、SmashRegz違法、江松霖

逛逛市集
時間:5/3~5/5 10:30~16:30
地點：蓮花池、設計禮堂前
合作單位：漾Der市集

http://i.imgur.com/r2jrRiq.jpg






2375工作室的核桃跟小松唉>///<
還有洪安妮
而且在台中!! 衝啊~

--
http://i.imgur.com/QjttQl5.jpg

Today Is A Beautiful Day


--
",[],[]
59,[問題] 如何分辨國外樂團之獨立與否？,Mon Apr 25 22:08:01 2016,december1952 (快一點),"
分辨主流、非主流或者分辨獨立或非獨立
是不是看經紀公司或唱片公司的規模與性質呀？
例如國內獨立樂團似乎都是簽約小型唱片公司，
而不會給相信、華納等公司簽；
那國外的樂團也是這樣分辨的嗎？還是有什麼指標呢？
魔力紅應該不算獨立音樂吧…那Bon Jovi呢？黑色安息日呢？
覺得國外的好難分辨啊

--
","['micky0803', 'micky0803', 'tk930732', 'december1952', 'december1952', 'december1952', 'rainbowlian', 'rainbowlian']","[': 有經紀公司的就不能算是獨立音樂 發片的是找唱片公司', ': 那跟經紀公司是沒關係的 有錯請指正', ': 但是像風和日麗 re:public 也算是經紀公司了', ': 不過風和日麗和re應該都算小規模經紀公司？', ': 亦即對音樂人的干涉不大', ': 亦即對音樂人的干涉不大吧？(漏了字)', ': 彎的音樂也算是規模較大的經紀公司喔 但', ': 旗下也都是獨立音樂人']"
60,Re: [問題] 如何分辨國外樂團之獨立與否？,Mon Apr 25 22:27:56 2016,Yanagi5566 (奶姬56),"
","['december1952', 'rrr518', 'clubee', 'clubee']","[': 嗯我也覺得蘇打綠算是獨立音樂', ': 原來蘇打綠也算獨立音樂! 長知識了! 好難分阿QQ', ': 個人覺得曲風沒這麼流行的就是了吧', ': 應該說沒這麼主流']"
61,[自介] moumoon5566,Tue Apr 26 00:06:56 2016,moumoon5566 (廢文果實能力者),"
☆★☆★☆★☆★☆★☆★☆★☆★→非主流音樂版←☆★☆★☆★☆★☆★☆★☆★☆★
╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪
1. 唉滴： moumoon5566


2. 暱稱： 廢文果實能力者


3. 星座： 牡羊


4. 喜歡的樂手或樂團： moumoon


5. 喜歡的歌曲： pinky ring


6. 何時接觸非主流： 大一?


7. 想說的話：  大家應該都認識我了o'_'o


                   ■     ■
 ■  ■■■■■■■■ ■
 └─┘ ■■■ ■ ■ ■ ■■■ ■
  ─┼─     ■ ■ ■■■■■ ■ ■ ■ ■ ■
■■■ ■■■ ■■       │─│   ■/  ■■■ ■
■ ■   ■ ■ ■  ■  │  ■■■
■■■ ■■■ ■■ ■ ■ ■■■■ ■
■ ■ ■ ■ ■ ■ ■■■■■■
■■■ ■■ ■ ■ ■ ■ ■
■ ■ ■ ■■■■ ■ ■ ■
■■■■■■ ■ ■ Non-mainstream-music 2016

--
","['blueskymaple', 'Yanagi5566', 'jcto04', 'Yanagi5566', 'jim66356', 'mibwithray', 'triplefree', 'doubanjan', 'moon70552']","[': 你誰？還我雲蟲', ': ========刪除moumoon5566，還我優質cloudlaba========', ': 很水的桶?', ': 同學愛推回來', ': 沐月是東海的喔 好想噓喔', ': 再推ˊˇˋ', ': 你是牡羊', ': 噓牡羊', ':  《有效文章》1965 篇 (退:1)  超意外']"
62,[問題] 綺貞老師的self到底在說什麼?,Tue Apr 26 00:09:46 2016,moumoon5566 (廢文果實能力者),"
幾次悔過 掩埋狂妄的惡魔

感覺卻好像毀棄善良的自我

幾次 脆弱 掩飾 不甘的示弱

這就是我



這首歌的歌詞不斷地用正面的詞彙與反面的詞彙

試圖營造出一種衝突的感覺


我前陣子一直聽  可是還是聽不太懂

雖然真的好好聽喔>///<

--
","['imcockroach', 'lturtsamuel']","[': 老師有板', ': 綺貞阿嬤']"
63,Fw: [活動] 交換吧！小球與馬克的嗨嗨人生,Wed Apr 27 00:57:22 2016,Yanagi5566 (奶姬56),"
","['Yanagi5566', 'Yanagi5566', 'holishing']","[': 推', ': 借轉獨立音樂版><', ':']"
64,[自介] ,Wed Apr 27 02:35:08 2016,e223445 (魔法師天然(ˊ˙_˙ˋ)),"
☆★☆★☆★☆★☆★☆★☆★☆★→非主流音樂版←☆★☆★☆★☆★☆★☆★☆★☆
★

╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪
╪

1. 唉滴：

e223445


2. 暱稱：

大天然廢文王


3. 星座：

秘密>////<


4. 喜歡的樂手或樂團：

初音、Sowelu


5. 喜歡的歌曲：

初音老婆的歌

雜音老婆的歌

Sowelu老婆的歌


6. 何時接觸非主流：

其實我不知道非主流音樂是什麼QmQ


7. 想說的話：


大家好ㄚ


我是然然的說


叫我帥哥就可以了！



嗚嗚，囧摸半QmQ

                   ■           ■
 ■     ■■■■■■■■       ■
 └─┘ ■■■  ■ ■ ■   ■■■   ■
  ─┼─          ■  ■ ■■■■■  ■    ■ ■  ■ ■
■■■  ■■■  ■■       │─│   ■ ■■■   ■
■  ■      ■ ■ ■  ■  │  ■■■
■■■  ■■■  ■■ ■ ■ ■■■■ ■
■  ■ ■ ■ ■    ■   ■■■■■■
■  ■■■  ■■ ■ ■ ■    ■ ■
■ ■ ■ ■■■■    ■  ■  ■
■■■■■■ ■ ■ Non-mainstream-music 2016

--
","['Yanagi5566', 'e223445', 'Yanagi5566', 'e223445', 'rrr518', 'rrr518', 'e223445', 'rrr518', 'e223445', 'Yanagi5566', 'e223445', 'blueskymaple', 'e223445', 'Yanagi5566', 'e223445']","[': 宅然出沒囧摸半', ': 只好肛板主了', ': 塊陶啊～', ': 屁股抬高！！', ': ...', ': 這ID該桶!', ': 為什麼QmQ', ': 因為這裡會充滿廢文', ': 這樣不好ㄇ？我好難過', ': 樓下____版版主', ': 我是帥哥板板主', ': …嗯', ': 囧摸惹', ': 我可以在左手版發費雯ㄇ', ': 發ㄚ，鼻要鬧板就好xD']"
65,Re: [問題] 綺貞老師的self到底在說什麼?,Wed Apr 27 12:58:12 2016,rrr518 (理沙),"
",['mibwithray'],[': 推推']
66,[自介] amy1234513,Wed Apr 27 20:00:41 2016,amy1234513 (海青),"


☆★☆★☆★☆★☆★☆★☆★☆★→非主流音樂版←☆★☆★☆★☆★☆★☆★☆★☆
★

╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪
╪


1. 唉滴：

amy1234513


2. 暱稱：

海青


3. 星座：

天蠍


4. 喜歡的樂手或樂團：
滅火器/那我懂你意思了/張懸/929/黃玠/吳志寧/法蘭黛/Tizzy bac/Hush/Mary see the future....etc



5.喜歡的歌曲:

https://youtu.be/dN5f0mKRezQ
每聽必哭




6. 何時接觸非主流：

升國中時在MTV看到張懸(現為高一生)


7. 想說的話：

最近才知道有這個版，希望可以看到更多人來交流。





■                  ■
■            ■■■■■■■■       ■
└─┘ ■■■  ■          ■              ■   ■■■   ■
─┼─          ■  ■          ■■■■■  ■    ■ ■  ■ ■
■■■  ■■■  ■■       │─│   ■   ■■■   ■
■  ■           ■ ■ ■    ■  │  ■■■
■■■  ■■■  ■■ ■ ■ ■■■■        ■
■  ■           ■ ■ ■    ■   ■■■■■■
■  ■■■  ■■ ■ ■ ■    ■        ■
■           ■ ■ ■■■■    ■  ■  ■
■■■■■■ ■ ■ Non-mainstream-music 2016

--

--
","['YCYShu', 'Yanagi5566', 'rrr518', 'blueskymaple', 'mibwithray', 'rrr518']","[': 安溥～～～<3', ': 安薄><', ': 海清是因為高職讀那裏嗎 XD', ': 樓上想搭訕人吼', ': 3r被抓到惹齁', ': 我對海青有點敏感XDDDDDDDD']"
67,[分享] 法蘭黛樂團-只是啊（樂人Session),Thu Apr 28 04:50:49 2016,mibwithray (東別沒有派對),"
https://www.youtube.com/watch?v=230vvRIJMTo

喔喔喔法蘭黛的樂人Session終於悄悄公佈了

啊提醒大家4/30 20:00 西門河岸留言有法蘭黛專場!

--
",[],[]
68,[自介] hung097,Thu Apr 28 19:35:15 2016,hung097 (飄~),"
☆★☆★☆★☆★☆★☆★☆★☆★→非主流音樂版←☆★☆★☆★☆★☆★☆★☆★☆★
╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪╪
1. 唉滴：hung097


2. 暱稱：hung


3. 星座：水瓶混雙魚偏水瓶


4. 喜歡的樂手或樂團：盪在空中、拍謝少年、傷心欲絕、賽璐璐、
湯湯水水、透明雜誌、Tizzy Bac、阿飛西雅,etc.
國外團暫且不列


5. 喜歡的歌曲：
Fishmans - バックビートにのっかって
https://www.youtube.com/watch?v=YTh7q_tGi4g

阿飛西雅 APHASIA - 秘密
https://www.youtube.com/watch?v=UB5hCkC5_wI

Hotel New Tokyo - ガウディの憂鬱
https://www.youtube.com/watch?v=sp2huxTaTnQ

拍謝少年 - 無題
https://www.youtube.com/watch?v=QYLNVQ7pvnU

6. 何時接觸非主流：
高二時在露天拍賣跟一位姐姐買了ipod nano 3代 (2010年)
她問說裏頭的歌需不需要刪，我想說沒什麼差就叫她把歌留著
接手一聽，便開啟了不歸路

裏頭放著性手槍、Ramones、NOFX等不少龐克團
也有Bjork、Monster Movie、Suede、Nirvana這類較知名的樂手及樂團
中文記得有熊寶貝和Tizzy Bac

對於我來說都是全新未接觸的(以前都在聽Linkin Park)
隔年考完學測申請完大學就帶著同學去參加台大藝術節之類的活動
也揪同學去the wall聽那我懂你意思了(票還是跟修澤面交的兩百元特惠)

那年暑假參加了人生第一場獨立音樂祭""巨獸搖滾1.0""
很raw很隨興的音樂祭，但可算是目前人生中最愛的一場。



7. 想說的話：

一起來聽團喝酒吧！
再來去明年的蚵寮吹風吧~

                   ■     ■
 ■   ■■■■■■■■ ■
 └─┘ ■■■ ■ ■ ■ ■■■ ■
  ─┼─     ■ ■ ■■■■■ ■ ■ ■ ■ ■
■■■ ■■■ ■■       │─│   ■/  ■■■ ■
■ ■   ■ ■ ■  ■  │  ■■■
■■■ ■■■ ■■ ■ ■ ■■■■ ■
■ ■ ■ ■ ■ ■ ■■■■■■
■ ■■■ ■■ ■ ■ ■ ■ ■
■ ■ ■ ■■■■ ■ ■ ■
■■■■■■ ■ ■ Non-mainstream-music 2016

--
","['blueskymaple', 'Yanagi5566', 'cloudylove', 'hung097', 'hung097', 'jojolion']","[': 歡迎ヽ（′∀‵）ノ', ': 接觸方式好酷ㄏㄏ', ': 今年有沒有巨獸啊~', ': 應該有吧，大帝的每年一脫，都一路參加到5.0了', ': 沒辦的話暑假就少了一個樂趣阿...雖然現在都拖到10月', ': 推啊 蚵寮超讚']"
69,[情報] 2016成大畢業演唱會 - 音人城市,Fri Apr 29 03:13:24 2016,Yanagi5566 (奶姬56),"
這卡司真的過度夢幻

陳綺貞
韋禮安
玖壹壹
林宥嘉
莊鵑瑛(棉花糖 小球)
滅火器
白目樂團

嗚嗚 早知道當年數學多考幾分去116 QmQ

http://goo.gl/forms/gcAkZ4s97w
--
非   ■■■  ■■■■■  ■■■  ■■■■■  ■  ■  ■■■  ■  ■■■    貳
主   ■  ■  ■  ■  ■  ■      ■  ■  ■  ■  ■  ■   ■  ■    零
流    ■  ■  ■  ■  ■  ■■■  ■  ■  ■  ■  ■  ■■■  ■  ■      壹
音    ■  ■  ■  ■  ■  ■  ■  ■  ■  ■  ■  ■  ■  ■      陸
樂    ■  ■  ■  ■  ■  ■■■  ■  ■  ■  ■■■  ■■■  ■  ■■■    創
      視聽劇場 →Music_World →Music_Area →nmsmusic

--
",[],[]
70,[情報] 中央大學 解放音樂節,Fri Apr 29 10:38:57 2016,aspire70704 (維力雞腿),"
這禮拜天5/1
中央大學 解放音樂節
有三十萬年老虎鉗、馬克白、廖文強跟1976噢!
http://i.imgur.com/db42fVX.jpg

--
","['a102203028', 'chihh96338']","[': 推 記得也要去旁邊的NGO聽聽他們的理念', ': 推三十萬']"
71,[分享] 韓國的非主流 Fanny Fink,Fri Apr 29 16:35:43 2016,rrr518 (理沙),"
https://www.youtube.com/watch?v=E3YGuu9av1c

先貼上歌的連結

反正也聽不懂 不用看字幕之類的 XDDDDD


要分享的樂團叫做 Fanny Fink

不過他的韓文名字(PTT打不出韓文真可惡...

是念做 pani pingkeo

所以台灣的粉絲有些會說 粉紅帕尼~


2004年成軍，DJ跟主唱 在流行音樂比賽雙人組中得獎！

隔年吉他手加入

2007年第一張專輯~

https://www.youtube.com/watch?v=sPygDeeo8yk

這是其中的一首歌(for Haru)

2009年 吉他手 退出QQ

2010年第二張專輯

https://www.youtube.com/watch?v=1a5WcXBq6YY

這是2010年專輯的 SnowDrop

上面那首比較恬靜

https://www.youtube.com/watch?v=aSlP93WW_1s

這首比較輕快的 HearSong 一樣是2010年的

大家可以聽聽看吉他手退出後的差別 XDDDDDDD



主唱的聲音就甜甜的柔柔的很舒服

後面的音樂也不會搶鏡頭 XDDDDD



是被列為Rock但是很柔很舒服的獨立樂團

很適合讀書聽!!!!

--
",[],[]
